"PROV_YEAR","FSIZE","WAGES","NETSHARE","CASH_ABROAD","CASH_DOMESTIC","RENTALS_REC","INTEREST","PENSION","DIVIDENDS","OTHER_SOURCE","NET_RECEIPT","REGFT","NET_CFG","NET_LPR","NET_FISH","NET_FOR","NET_RET","NET_MFG","NET_COM","NET_TRANS","NET_MIN","NET_CONS","NET_NEC","EAINC","TOINC","BREAD","MEAT","FISH","MILK","FOOD_NEC","COFFEE","MINERAL","ALCOHOL","TOBACCO","FOOD_HOME","FOOD_OUTSIDE","FOOD","CLOTH","FURNISHING","HEALTH","HOUSING_WATER","RECREATION","EDUCATION","OTHER_EXPENDITURE","OTHER_DISBURSEMENT","NFOOD","TOTEX","TOTDIS","OTHREC","TOREC","FRUITVEG","TRCOM","HHI"
"ILOCOS NORTE_2006",4.48538961038961,51919.5779220779,5286.36363636364,34845.3149350649,6122.72727272727,566.928571428571,8.11688311688312,5185.48051948052,58.4415584415584,0,2320.43181818182,12066.9545454545,11472.1948051948,4333.10714285714,2184.1461038961,111.720779220779,10131.6396103896,1343.00649350649,2601.27272727273,2216.4025974026,0,102.272727272727,544.123376623377,35039.8863636364,164076.769480519,16309.1298701299,14331.0811688312,7366.99025974026,4384.32467532467,6584.88961038961,5626.70779220779,1490.25974025974,3221.20454545455,1303.95779220779,1261.83116883117,59707.3863636364,6941.40584415584,66648.7922077922,4651.07467532467,225.607142857143,5484.58441558442,10675.3441558442,11884.8701298701,546.38961038961,5887.24675324675,3151.91233766234,9008.21103896104,79770.3928571429,146419.185064935,155427.396103896,4365.44155844156,178669.974025974,67.7506775067751
"ILOCOS SUR_2006",4.3370607028754,42957.8370607029,1759.11501597444,27634.4984025559,6697.53993610224,133.610223642173,30.3450479233227,8225.55910543131,3.19488817891374,74.1214057507987,3979.94888178914,6289.51118210863,14968.3130990415,3071.9552715655,1030.79233226837,160.38338658147,6378.93290734824,1259.32907348243,2881.78913738019,3083.21725239617,380.223642172524,236.932907348243,786.900958466454,34238.7699680511,144810.990415335,14825.1948881789,9961.44089456869,6374.53993610224,3553.00958466454,7293.89776357827,4193.90734824281,1245.39616613419,2715.45367412141,1337.02875399361,1301.97444089457,50549.8178913738,4416.06389776358,54965.8817891374,3094.0447284345,370.964856230032,5219.14696485623,9715.49520766773,9419.78913738019,598.223642172524,4217.09584664537,3343.56549520767,8222.46006389776,69312.2364217252,124278.118210863,132500.57827476,3172.6357827476,156769.530351438,38.2322649105833
"ILOILO_2006",4.8092841163311,58023.4228187919,967.380313199105,22211.2136465324,7400.31319910515,568.680089485459,102.577181208054,4529.47427293065,13.0872483221477,0,3514.86800894855,6196,7994.0067114094,2496.91275167785,1984.2706935123,303.685682326622,13237.0581655481,1417.55704697987,3269.49776286353,3682.97539149888,0,29.082774049217,1374.0548098434,35699.9026845638,157655.140939597,17059.7225950783,6776.75615212528,7150.08501118568,4371.03131991051,5103.97427293065,5425.52237136465,1556.46979865772,2103.78970917226,1614.68680089485,1559.88031319911,50128.744966443,5132.56487695749,55261.3098434004,3202.99776286353,206.804250559284,4296.38478747204,9127.71812080537,10465.2013422819,627.193512304251,5314.75727069351,4473.7841163311,12884.6689038031,81120.341163311,136381.651006711,149266.319910515,3079.56487695749,166155.291946309,30.8412604042806
"ISABELA_2006",4.54794520547945,48013.7294520548,1707.51255707763,13615.7762557078,4098.54566210046,315.525114155251,172.40296803653,3324.08904109589,30.1369863013699,5.70776255707763,4091.84589041096,4096.98744292237,25148.600456621,1554.71575342466,257.522831050228,99.1232876712329,8620.6803652968,490.447488584475,2520.7796803653,3144.9303652968,0,34.2465753424658,1139.42237442922,42956.0011415525,132044.116438356,13351.5570776256,8857.57534246575,6252.54109589041,3299.36529680365,5798.92694063927,4041.69178082192,1366.26141552511,1382.77853881279,1180.99429223744,1356.3698630137,44978.1038812785,3751.39383561644,48729.497716895,2172.64611872146,162.332191780822,3456.54452054795,8430.04109589041,5837.55479452055,249.337899543379,7057.30251141553,4017.66894977169,14827.9086757991,57534.399543379,106263.897260274,121091.805936073,7479.69520547945,147721.04109589,47.4687705456936
"KALINGA_2006",5.18396226415094,44639.0283018868,2519.42452830189,9152.16981132075,3975.94339622642,1309.71698113208,181.556603773585,5899.7641509434,85.6603773584906,0,5046.50471698113,6562.16037735849,23521.8962264151,2259.33962264151,27.9952830188679,16.9811320754717,6356.92452830189,573.764150943396,943.018867924528,3207.05660377358,127.358490566038,0,793.396226415094,37827.7311320755,126334.094339623,18167.6132075472,6750.30660377359,5416.80188679245,2528.53773584906,5886.97641509434,3403.79716981132,1323.56603773585,786.764150943396,811.27358490566,789.033018867925,45032.9150943396,1744.74056603774,46777.6556603774,2129.00471698113,367.117924528302,8400.30660377358,6374.29245283019,5827.27358490566,540.849056603774,6596.39150943396,8125.00943396226,16329.5188679245,63459.5518867925,110237.20754717,126566.726415094,8006.52830188679,146169.094339623,119.550778891438
"LA UNION_2006",4.79454022988506,51367.3132183908,1502.27586206897,35945.8333333333,6111.47701149425,486.206896551724,29.0086206896552,5927.82183908046,34.7701149425287,347.126436781609,2892.77298850575,8405.98563218391,10828.566091954,2372.72701149425,1706.05172413793,265.278735632184,9462.80459770115,1381.60057471264,2501.91379310345,4250.42816091954,349.640804597701,635.51724137931,415.528735632184,34155.4022988506,160912.32183908,15013.0862068966,9844.94827586207,5947.25,3557.41379310345,4990.45114942529,4434.49425287356,1529.0632183908,2370.37931034483,1044.51724137931,1134.45977011494,48114.0718390805,7906.91666666667,56020.9885057471,3911.54022988506,361.043103448276,4969.01724137931,9808.48275862069,9341.12068965517,818.847701149425,10176.4798850575,6498.5775862069,15026.775862069,82291.5977011494,138312.586206897,153339.362068966,8489.59770114943,181464.712643678,74.0678394074573
"LAGUNA_2006",4.73706896551724,117520.941091954,501.040229885057,29936.7183908046,5908.29310344828,1389.00862068966,20.9123563218391,5272.50143678161,27.2988505747126,71.2643678160919,989.274425287356,5279.88074712644,2908.5474137931,593.725574712644,664.080459770115,353.987068965517,19848.0933908046,3128.8117816092,2937.14798850575,5102.44827586207,0,887.600574712644,571.192528735632,36667.0459770115,225125.903735632,16342.6623563218,13380.8290229885,8288.02873563218,5852.7341954023,6323.55172413793,8736.23132183908,1761.65086206897,2393.28879310345,760.002873563218,1747.11781609195,63714.8778735632,14963.7672413793,78678.6451149425,4267.09482758621,188.613505747126,6780.71982758621,15288.525862069,17482.6206896552,738.770114942529,9940.9683908046,5538.84913793103,19172.3175287356,120064.185344828,198742.83045977,217915.147988506,7260.79022988506,244647.867816092,38.8671875
"LANAO DEL NORTE_2006",4.82189973614776,76181.3693931398,2070.07915567282,14472.5329815303,4600.78627968338,685.593667546174,489.498680738786,10664.926121372,22.6121372031662,8.23218997361478,1477.60686015831,3892.90501319261,11724.5065963061,1217.06068601583,853.4327176781,205.068601583113,9563,481.013192612137,4821.327176781,4922.51715039578,0,0,1409.89973614776,35180.1213720317,160768.058047493,16001.907651715,6664.5963060686,6517.86015831135,4114.06596306069,4492.96042216359,4774.4907651715,1263.86279683377,1834.81794195251,791.852242744063,953.21635883905,46220.8469656992,3846.34300791557,50067.1899736148,2523.78364116095,303.35092348285,5603.63060686016,7060.11609498681,11545.0765171504,663.348284960422,7493.92084432718,5935.86807387863,26720.1926121372,77694.6675461741,127761.857519789,154482.050131926,7984.1926121372,182001.947229551,50.2346486879503
"LANAO DEL SUR_2006",5.47321428571429,30427.5178571429,2597.38520408163,816.581632653061,1523.62244897959,518.392857142857,0,584.438775510204,0,102.040816326531,1825.5943877551,762.448979591837,33971.0790816327,51.6326530612245,3609.20918367347,30.1020408163265,10608.8647959184,397.005102040816,247.908163265306,5153.94387755102,0,346.938775510204,158.609693877551,54574.0178571429,101776.93877551,18964.8571428571,2275.59693877551,4605.89285714286,2104.13265306122,4586.47704081633,3643.70153061224,1272.45153061224,1313.3443877551,124.081632653061,1710.62244897959,39455.4642857143,2372,41827.4642857143,2906.38775510204,374.140306122449,952.469387755102,5094.85714285714,4912.98979591837,180.765306122449,2032.02551020408,3189.89030612245,2743.92857142857,40225.4515306122,82052.9158163265,84796.8443877551,1814.62755102041,106701.071428571,46.8471148126115
"LEYTE_2006",4.86394557823129,48548.4217687075,2578.81292517007,12231.6893424036,5231.49319727891,445.861678004535,33.8820861678005,4658.59637188209,67.5113378684807,19.4557823129252,2600.64058956916,4183.8820861678,9936.37074829932,1935.14512471655,1300.60770975057,334.710884353742,13267.0283446712,1623.13718820862,2482.86054421769,2631.40022675737,0,796.598639455782,620.512471655329,34903.7074829932,125015.35600907,16812.835600907,5413.83106575964,6907.13378684807,2891.76530612245,3822.35714285714,3178.62925170068,1012.87074829932,1093.68594104308,740.125850340136,939.984126984127,41650.5351473923,2141.45238095238,43791.9875283447,2137.00113378685,202.780045351474,3136.81972789116,7467.56462585034,7612.19047619048,473.919501133787,4358.19160997732,4175.11111111111,10030.7176870748,59670.9546485261,103462.942176871,113493.659863946,5777.00340136054,135993.055555556,29.9772214252292
"MAGUINDANAO_2006",5.01242829827916,19117.9541108987,619.422562141491,4308.60420650096,932.887189292543,2.00764818355641,12.1414913957935,316.768642447419,17.7820267686424,0,2151.91969407266,742.08413001912,32773,70.6845124282983,1683.63862332696,401.952198852772,5809.71128107075,370.19120458891,256.367112810707,1859.77629063098,0,0,0,43217.9885277247,76690.5353728489,19322.1663479924,1350.14913957935,4182.84512428298,1291.23135755258,3025.37093690249,2764.60994263862,1195.08413001912,707.208413001912,216.028680688337,1200.51625239006,34192.7782026769,2186.19694072658,36378.9751434034,1960.52390057361,192.674952198853,496.583173996176,4114.95602294455,4945.56022944551,108.208413001912,1208.44359464627,2131.57552581262,3945.91969407266,28540.5583173996,64919.5334608031,68865.4531548757,1402.17017208413,79872.3709369025,126.93136349646
"MARINDUQUE_2006",4.63836477987421,37640.2452830189,1367.76729559748,12066.0377358491,7762.45283018868,225.786163522013,36.5094339622642,4796.45283018868,10.6918238993711,0,2587.34591194969,5365.37106918239,7607.62893081761,3401.70440251572,2335.13836477987,277.289308176101,6161.30817610063,1904.88050314465,1096.7106918239,1314.72327044025,241.194968553459,98.1132075471698,72.3270440251572,24483.0314465409,106005.842767296,14712.4779874214,5274.88679245283,6866,3013.82389937107,3931.23270440252,4235.05660377359,1177.1320754717,922.893081761006,1187.03773584906,1274.12578616352,40544.5534591195,4023.40880503145,44567.9622641509,2010.96855345912,231.836477987421,2929.15094339623,6877.39622641509,6034.30188679245,662.547169811321,4864.71698113208,4226.91194968553,7346.45911949686,52501.1257861635,97069.0880503145,104415.547169811,3394.75471698113,117987.893081761,156.714937512398
"MASBATE_2006",5.2044776119403,28909.2208955224,2500.11343283582,4747.76119402985,6946.79402985075,1231.34029850746,158.238805970149,6967.19701492537,110.149253731343,3.7910447761194,2479.51044776119,5536.17313432836,9174.17014925373,3265.5671641791,8996.20298507463,298.674626865672,8394.20895522388,1062.05671641791,2010.70447761194,3180.66567164179,672.925373134328,256.238805970149,602.388059701493,37909.128358209,103407.268656716,17029.3552238806,3427.59701492537,9555.20895522388,2360.77313432836,4173.68656716418,3384.80298507463,1450.65970149254,945.319402985075,1215.5223880597,1121.29850746269,43331.7044776119,854.361194029851,44186.0656716418,2014.73731343284,294.185074626866,2907.15820895522,5422.5671641791,3222.84179104478,207.274626865672,3512.89552238806,3447.91343283582,15389.3343283582,40782.3313432836,84968.3970149254,100357.731343284,4235.60895522388,114027.776119403,61.518756428419
"MISAMIS OCCIDENTAL_2006",4.71754385964912,46105.2105263158,1379.22456140351,9769.47368421053,3953.4,51.9298245614035,0.0701754385964912,2542.45614035088,2.01754385964912,0,2124.94385964912,3727.07719298246,6450.48070175439,1848.15789473684,3928.91578947368,317.859649122807,8043.57192982456,699.540350877193,1540.75789473684,3994.36140350877,77.8947368421053,393.333333333333,303.59649122807,27594.3087719298,106502.533333333,14302.8350877193,4578.36842105263,5515.18596491228,2879.84561403509,2805.96140350877,2906.4,846.052631578947,805.2,740.122807017544,832.554385964912,34977.3438596491,2648.73684210526,37626.0807017544,2111.47368421053,170.884210526316,2144.35789473684,6799.62105263158,7736,214.877192982456,2616.14736842105,3210.66666666667,9132.43859649123,51827.901754386,89453.9824561404,98586.4210526316,3796.69473684211,114026.161403509,73.6842105263158
"MISAMIS ORIENTAL_2006",4.87326388888889,67547.8003472222,1418.74479166667,13956.3680555556,5200.11111111111,1237.76041666667,509.543402777778,7421.58506944444,114.296875,0,1439.92881944444,5354.75347222222,5039.74131944444,1143.40277777778,800.347222222222,165.850694444444,21703.2690972222,1130.49652777778,3411.58333333333,2925.90451388889,0,39.8611111111111,53.6458333333333,36409.9878472222,152650.692708333,17300.3402777778,8155.76909722222,6721.62326388889,4998.79340277778,5036.02256944444,4982.703125,1608.34722222222,2394.78819444444,1119.60243055556,1041.43229166667,51773.7100694444,4234.04166666667,56007.7517361111,2974.05034722222,277.815972222222,3128.11111111111,9194.65625,10566.90625,496.758680555556,7466.27256944444,3851.27256944444,11193.7430555556,71186.2690972222,127194.020833333,138387.763888889,8083.01736111111,165413.329861111,49.2648269398817
"MOUNTAIN PROVINCE_2006",4.66568047337278,50360.8165680473,1924.4201183432,4418.9349112426,2039.94082840237,1084.61538461538,249.112426035503,1762.21893491124,26.9112426035503,0,4269.11834319527,4190.43786982249,34253.9171597633,1019.83431952663,0,134.14201183432,5504.63905325444,234.769230769231,419.189349112426,1818.23668639053,0,12047.3372781065,0,55280.8816568047,135136.970414201,14685.9289940828,5264.59763313609,3658.11834319527,2076.27218934911,5332.02958579882,2907.84615384615,920.85798816568,521.828402366864,742.627218934911,675.289940828402,36142.4970414201,2588.22485207101,38730.7218934911,3493.21893491124,194.976331360947,3042.56804733728,7777.45562130177,10155.9763313609,381.201183431953,5937.34911242604,5766.78106508876,30690.3786982249,62477.3076923077,101208.029585799,131898.408284024,12321.5266272189,167247.343195266,94.9598246895544
"NCR, CITY OF MANILA, FIRST DISTRICT_2006",4.90393700787402,169224.8,91.9685039370079,33582.2519685039,11099.7086614173,5138.58267716535,480.314960629921,7295.12440944882,56.6929133858268,74.1732283464567,94.488188976378,5368.91181102362,0,59.0551181102362,46.9291338582677,0,30252.3496062992,1629.51181102362,6723.72913385827,8994.96850393701,0,1407.71653543307,3814.17322834646,52928.4330708661,324463.040944882,15082.8897637795,18303.8551181102,10442.3811023622,6969.88346456693,9295.3874015748,8674.46771653543,2137.73858267717,2908.70393700787,1119.52125984252,1210.42362204724,74706.0566929134,21453.1590551181,96159.2157480315,5658.24094488189,154.47874015748,4146.14960629921,25287.0803149606,21188.8724409449,757.590551181102,11498.1354330709,5427.85511811024,21189.7811023622,159364.582677165,255523.798425197,276713.579527559,5197.66456692913,339339.71496063,278.925619834711
"NCR, FOURTH DISTRICT_2006",4.62861271676301,190638.414739884,133.853323699422,33220.6784682081,6603.50939306358,8170.11921965318,541.604046242775,7716.56213872832,519.725433526012,596.242774566474,55.4060693641619,6504.61705202312,975.755780346821,337.898121387283,156.442196531792,0,25286.3612716763,2302.89234104046,6608.23265895954,8294.97543352601,0,1420.30346820809,5182.55202312139,50524.5895953757,349935.24132948,17102.6770231214,14422.875,9052.43786127168,7708.07875722543,8857.75216763006,8474.44291907515,2009.74494219653,4486.83959537572,1708.00216763006,1529.58887283237,73344.3150289017,24158.210982659,97502.5260115607,7673.68858381503,764.818641618497,5606.47687861272,25133.7268786127,28713.5115606936,2409.79768786127,7393.68858381503,8916.43280346821,46458.4349710983,187623.284682081,285125.810693642,331584.24566474,8794.37066473988,369069.483381503,106.291295604711
"NCR, SECOND DISTRICT_2006",4.59406270847231,175775.741160774,280.373582388259,30127.0113408939,8245.81054036024,4897.1314209473,271.681120747165,6805.94529686458,3610.11340893929,102.808539026017,7.00466977985324,6024.4916611074,420.113408939293,350.953969312875,0,0,17554.5210140093,1692.81254169446,6284.16811207472,7460.62174783189,0,828.484322881921,1612.92861907939,36204.6037358239,314353.533022015,15432.8045363576,15962.494329553,9029.97464976651,7565.29486324216,7619.91661107405,8915.64109406271,1868.86257505003,3413.58972648432,1400.28285523682,1386.96130753836,70668.7765176784,21671.0840560374,92339.8605737158,6087.57971981321,270.569713142095,10105.0020013342,22215.7865243496,25745.1434289526,1847.48899266177,9516.91594396264,6633.09939959973,26376.6684456304,173344.581054036,265684.441627752,292061.110073382,4957.0873915944,330394.32688459,153.086419753086
"NCR, THIRD DISTRICT_2006",4.79647435897436,139571.276709402,31.025641025641,29897.2115384615,4514.36965811966,3558.65384615385,372.788461538462,7106.76068376068,260.388888888889,0,73.784188034188,7223.98183760684,607.799145299145,172.013888888889,846.67735042735,58.4444444444444,21810.7008547009,708.027777777778,4775.07692307692,5997.84294871795,0,467.254273504273,3887.86858974359,38837.3846153846,257186.408119658,15506.7254273504,14004.4198717949,7162.58547008547,5808.2905982906,6905.97008547009,8113.79700854701,1703.16239316239,2732.04166666667,1204.98824786325,1601.05662393162,62821.5694444444,22174.8333333333,84996.4027777778,6293.29807692308,429.995726495727,5468.17841880342,18688.8141025641,22461.1217948718,1539.31623931624,8234.32478632479,6402.55448717949,19938.8739316239,135723.822649573,220720.22542735,240659.099358974,4700.03632478633,269294.701923077,196.183821553346
